168379,4.4,"platform-ui-triaged","NEW","---","[EditorMgmt] Investigate possible editor tab management improvements","normal","gheorghe"
170205,4.4,"platform-ui-triaged","NEW","---","[WorkingSets] NPE in org.eclipse.ui.XMLMemento.getChildren(XMLMemento.java:235)","normal","daniel.rolka"
178229,4.4,"platform-ui-triaged","NEW","---","[Dialogs] [EditorMgmt] Open Resource dialog should not fully create all editors","normal","eclipse.susan.mccourt"
183458,4.4,"platform-ui-triaged","NEW","---","[Progress] Need to have UIJobs wait until workbench has started","enhancement","me"
201589,4.4,"platform-ui-triaged","NEW","---","[Contributions] visibleWhen has no effect on toolbar","normal","emoffatt"
209873,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Incubator] Support dependency injection for contributed views, editors, etc","normal","emoffatt"
222877,4.4,"platform-ui-triaged","NEW","---","[BiDi] [WorkbenchLauncher] BIDI3.4:HCG  Inconsistent alignment in combo box containing file path","normal","daniel.rolka"
231314,4.4,"platform-ui-triaged","NEW","---","[Themes] ColorRegistry is not sharing Color resources","normal","daniel.rolka"
234331,4.4,"platform-ui-triaged","NEW","---","[Viewers] IStructuredSelection should be Iterable","enhancement","Lars.Vogel"
236416,4.4,"platform-ui-triaged","NEW","---","[ActivityMgmt] Capabilities are not correctly adding their new project wizards to the main menu if added to an existing installation","normal","wojciech.sudol"
242246,4.4,"platform-ui-triaged","NEW","---","[Commands] HandlerUtil.getActivePart() returns null when a dialog is opened.","normal","pelder"
244364,4.4,"platform-ui-triaged","NEW","---","[MPE] [EditorMgmt] Implement a split editor based on AbstractMultiEditor","enhancement","emoffatt"
248561,4.4,"platform-ui-triaged","NEW","---","[Progress] Accessibility: Text changes in progress dialogs are not read by screen readers","normal","wojciech.sudol"
263820,4.4,"platform-ui-triaged","NEW","---","[Commands] [UI] Handlers seems to resolve their URIs early","normal","pelder"
267851,4.4,"platform-ui-triaged","NEW","---","[GlobalActions] Copy refactoring is not triggered in Project Explorer","normal","daniel.rolka"
269271,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] URISyntaxException  when workspace loc has space","normal","pwebster"
271613,4.4,"platform-ui-triaged","NEW","---","[ActivityMgmt] Preference-pages and activities","normal","wojciech.sudol"
275923,4.4,"platform-ui-triaged","NEW","---","[Wizards] NPE in WizardDialog's updateButtons()","normal","daniel.rolka"
278647,4.4,"platform-ui-triaged","NEW","---","[KeyBindings] Remove Keys..Export","minor","pelder"
279631,4.4,"platform-ui-triaged","NEW","---","[ViewMgmt] [Compatibility] View toolbar clips folder tab","normal","emoffatt"
281144,4.4,"platform-ui-triaged","NEW","---","[ViewMgmt] [Compatibility][UI] Part rendering is destroyed by tab-height of 20","normal","emoffatt"
283930,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Dirty state tracking causes SWTExceptions when editing in with multiple workbench windows","normal","pwebster"
284387,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] pagesite (Outline, Synchronize) actionbar contributions only show up once","normal","daniel.rolka"
284413,4.4,"platform-ui-triaged","NEW","---","[Model] [Compatibility] Create a model instance wizard","normal","emoffatt"
284439,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] NPE in FormOutlinePage during delete","normal","pwebster"
284788,4.4,"platform-ui-triaged","NEW","---","[EditorMgmt] [Compatibility] Sometimes you can't see a new editor tab","normal","emoffatt"
290008,4.4,"platform-ui-triaged","NEW","---","[DnD] Enhance drag and drop to automatically surface the view/editor if hidden in a tab","enhancement","emoffatt"
299493,4.4,"platform-ui-triaged","NEW","---","[Trim] Need a status line renderer / enhancements to trim model","enhancement","emoffatt"
301687,4.4,"platform-ui-triaged","NEW","---","[Import/Export] Overwriting Files with Export feature","critical","daniel.rolka"
308642,4.4,"platform-ui-triaged","NEW","---","[Commands] [Compatibility] command executed in closed XML view","major","pelder"
308689,4.4,"platform-ui-triaged","NEW","---","[Dialogs] FilteredItemsSelectionDialog ignores single asterisk (*)","normal","wojciech.sudol"
309160,4.4,"platform-ui-triaged","NEW","---","[CSS] [Compatibility] Editor bars for markers and annotations are the wrong color","normal","daniel.rolka"
309248,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Unsaved changes dialog needs polish","normal","pwebster"
309306,4.4,"platform-ui-triaged","NEW","---","[ActivityMgmt] [ActionSets] Activities will remove actions but not parent menu","normal","daniel.rolka"
309807,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] SelectionServiceImpl throws NPE in @PD if the window has perspectives","normal","pwebster"
310139,4.4,"platform-ui-triaged","NEW","---","[Perspectives] [Compatibility] synchronizing switches perspectives","normal","emoffatt"
314159,4.4,"platform-ui-triaged","NEW","---","[CSS] part can be sized so small that text does not show and chevron dangles to left","normal","daniel.rolka"
314463,4.4,"platform-ui-triaged","NEW","---","[EditorMgmt] [Compatibility] Cannot reopen one editor - NPE in PartServiceImpl","normal","emoffatt"
316072,4.4,"platform-ui-triaged","NEW","---","[Commands] [Compatibility] clicking on a method in the editor threw an exception","normal","pelder"
316470,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] e4 story for dealing with custom IContributionItem implementations","normal","daniel.rolka"
316515,4.4,"platform-ui-triaged","NEW","---","[RenderingEngine] [Compatibility] IPresentationEngine.stop called twice","normal","emoffatt"
317379,4.4,"platform-ui-triaged","NEW","---","[DetachedView] [Presentations] All detached views pop up when user clicks on only one of the detached views or main window","enhancement","emoffatt"
317465,4.4,"platform-ui-triaged","NEW","---","Implement context menu equivalents for 3.x context menus on Views/Editors/Perspectives (in the switcher)","normal","emoffatt"
317809,4.4,"platform-ui-triaged","NEW","---","[Perspectives] [Compatibility] Sync view showed up in the java perpsective","major","emoffatt"
318218,4.4,"platform-ui-triaged","NEW","---","[Perspectives] [Compatibility] trying to close the Java perspective throws NPEs","normal","emoffatt"
318224,4.4,"platform-ui-triaged","NEW","---","[Decorators] Decoration context should specify decoration area in image (was: Model-based synchronize view shows decorations at unexpected location)","normal","pwebster"
318435,4.4,"platform-ui-triaged","NEW","---","[Contributions] Changes in the application model for the menu are not reflected in the user interface","normal","daniel.rolka"
318460,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Failed to open error log in I20100629-2126","major","daniel.rolka"
319121,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] 'Breakpoints' view goes dirty but cannot be saved","normal","pwebster"
319182,4.4,"platform-ui-triaged","NEW","---","[Trim] [Compatibility] calling removeGui on menuBar causes TrimmedPartLayout.layout(*) exception","major","emoffatt"
319377,4.4,"platform-ui-triaged","NEW","---","[KeyBindings] [Compatibility] Multiple dialogs appears to confuse context chain","normal","pelder"
319694,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Some actions in view toolbars may be disabled until you activate the part","normal","daniel.rolka"
319983,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Reassess how selection should work in PageBookView","normal","pwebster"
320161,4.4,"platform-ui-triaged","NEW","---","[About] [Compatibility] About dialog shows scroll bars, need to backport bug 292868","minor","pwebster"
320262,4.4,"platform-ui-triaged","NEW","---","[Perspectives] [Compatibility] switching back to the Java perspective gives me a blank","normal","emoffatt"
320672,4.4,"platform-ui-triaged","NEW","---","[WorkbenchParts] [Compatibility] SWTException when activating an editor with stale content causes","normal","emoffatt"
320727,4.4,"platform-ui-triaged","NEW","---","[WorkbenchParts] IPartListener2.partVisible is called twice","normal","emoffatt"
320733,4.4,"platform-ui-triaged","NEW","---","[Contributions] [WorkbenchLauncher] [Compatibility] Exception logged once when bringing up the 'Team' submenu","normal","daniel.rolka"
320739,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] 'Content Assist' submenu of the 'Edit' menu appears in the wrong place","normal","daniel.rolka"
320932,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Can't start Eclipse 4 SDK with proxy authentication","critical","pwebster"
321864,4.4,"platform-ui-triaged","NEW","---","[Compatibility] Parts, placeholders, editor areas, and what they mean to the 3.x API","normal","emoffatt"
323075,4.4,"platform-ui-triaged","NEW","---","[RCP] Headless usage of Eclipse 4 RCP (without a Window) - Context of model elements should be explicitly created and filled","normal","pwebster"
325779,4.4,"platform-ui-triaged","NEW","---","[Trim] [Compatibility] minimized stack is gone","normal","emoffatt"
325937,4.4,"platform-ui-triaged","NEW","---","[CSS] Active part/stack hard to detect","major","daniel.rolka"
331131,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Closing a project generates errors","minor","pwebster"
331645,4.4,"platform-ui-triaged","NEW","---","[Workbench] EventBroker#unsubscribe is not working when same eventhandler registered for more than one topic","major","pwebster"
332130,4.4,"platform-ui-triaged","NEW","---","[Contexts] [Compatibility] create runtime contexts correctly","normal","pelder"
336612,4.4,"platform-ui-triaged","NEW","---","[Workbench] Save blocks UI instead of reporting progress","major","pwebster"
337594,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] ISources.ACTIVE_WORKBENCH_WINDOW_ACTIVE_PERSPECTIVE_NAME is not in the context","normal","pwebster"
338470,4.4,"platform-ui-triaged","NEW","---","[Trim] Minimized stacks break lazy loading rules","normal","emoffatt"
338827,4.4,"platform-ui-triaged","NEW","---","[Commands] Regression in 3.6.2 handler enabledWhen core expression","normal","pelder"
339352,4.4,"platform-ui-triaged","NEW","---","[Compatibility] [DND] hitting ESC caused an NPE","normal","emoffatt"
339740,4.4,"platform-ui-triaged","NEW","---","[Perspectives] Examine the layout behavior","normal","emoffatt"
340889,4.4,"platform-ui-triaged","NEW","---","[CSS] Platform color scheme does not work together with SWT color constants","major","daniel.rolka"
341346,4.4,"platform-ui-triaged","NEW","---","[Perspectives] [Compatibility] part does not exist ... but it does","normal","emoffatt"
342911,4.4,"platform-ui-triaged","NEW","---","[ViewMgmt] [Compatibility] DBCS4.1 Problems view icon does not indicate error/warning in Eclipse 4.1","minor","emoffatt"
344121,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Lazy loading does not appear to work for a dynamic contribution to popup:org.eclipse.ui.popup.any","major","daniel.rolka"
344234,4.4,"platform-ui-triaged","NEW","---","[CSS] Can not change View Title Fonts in preference","normal","daniel.rolka"
344638,4.4,"platform-ui-triaged","NEW","---","[ErrorHandling] Enhance the Logger's 'SHOW' dialog with one the contains the Error View","enhancement","pwebster"
345608,4.4,"platform-ui-triaged","NEW","---","[patch][Markers] Horrible performance removing markers from Problems View taking hours to do the job","normal","wojciech.sudol"
345762,4.4,"platform-ui-triaged","NEW","---","[Contributions] Tool bar in the photo demo's tab folder looks awful","major","daniel.rolka"
346009,4.4,"platform-ui-triaged","NEW","---","[DND] [Compatibility] Can't DND editors to an editor area in another window","normal","emoffatt"
347643,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Editor actions linger in toolbar when opening new workbench window","normal","daniel.rolka"
347829,4.4,"platform-ui-triaged","NEW","---","[Contributions] PropertyTester not getting fired for objectContribution(s) unless view from providing plug-in is loaded.","normal","daniel.rolka"
347843,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Save handling has changed in 3.x","normal","pwebster"
348250,4.4,"platform-ui-triaged","NEW","---","[RenderingEngine] Context's are not correctly reparented in createGui","normal","emoffatt"
348331,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Dialogs] Customize Perspective dialog - disabled/unavailable tree item labels not visible","normal","daniel.rolka"
348429,4.4,"platform-ui-triaged","NEW","---","[Perspectives] [Compare] NPE in ContentMergeViewerLayout.layout","major","emoffatt"
348940,4.4,"platform-ui-triaged","NEW","---","[Trim] [UI] Dragging a stack into the shared area leaves its min/max buttons showing","normal","emoffatt"
349144,4.4,"platform-ui-triaged","NEW","---","[EditorMgmt] [UI] Editor Stack selection needs refinement","normal","emoffatt"
350799,4.4,"platform-ui-triaged","NEW","---","[Commands] Toolbar drop downs do not appear (menuContribution)","normal","pelder"
351363,4.4,"platform-ui-triaged","NEW","---","[E4] Allow some of the 'standard' views to be used in E4 RCP apps without needing the compatibility layer","normal","emoffatt"
352690,4.4,"platform-ui-triaged","NEW","---","[DND] EditorAreaDropAdapter should ignore empty events","normal","emoffatt"
352938,4.4,"platform-ui-triaged","NEW","---","[Commands] two propertyTester are crashing on selection with two different objects","normal","pwebster"
354190,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Dynamic menu displays only first item when extending ContributionItem rather than CompoundContributionItem","normal","daniel.rolka"
354538,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Window menus and toolbars leaked after having been closed","major","daniel.rolka"
355426,4.4,"platform-ui-triaged","NEW","---","[Model] [Compatibility] Isolate all model relative searching code into one method","normal","emoffatt"
355946,4.4,"platform-ui-triaged","NEW","---","""View and Editor Folders"" color preferences don't work","normal","daniel.rolka"
355949,4.4,"platform-ui-triaged","NEW","---","[CSS] Too much white space around views without any purpose","normal","daniel.rolka"
356457,4.4,"platform-ui-triaged","NEW","---","[Markers] Problems view loses its ""group by"" state when being closed","normal","wojciech.sudol"
356787,4.4,"platform-ui-triaged","NEW","---","[Wizards] Widget Dispose Error","normal","daniel.rolka"
357652,4.4,"platform-ui-triaged","NEW","---","[Compatibility] Allow model contribution to be merged into the model AFTER the compat layer","normal","pwebster"
359597,4.4,"platform-ui-triaged","NEW","---","[Perspectives] Reset perspective with views in shared area should reset views in all effected perspectives","normal","emoffatt"
360357,4.4,"platform-ui-triaged","NEW","---","CanExecute of Handler are checked ever 500ms","normal","pwebster"
360815,4.4,"platform-ui-triaged","NEW","---","[Compatibility] Cannot retrieve model item from within a legacy handler","normal","pwebster"
361133,4.4,"platform-ui-triaged","NEW","---","[Compatibility] WorkbenchWindowAdvisor.createWindowContents(Shell) not called any more","major","emoffatt"
361469,4.4,"platform-ui-triaged","NEW","---","[ViewMgmt] Improve PartStack keyboard accessibility","normal","emoffatt"
362420,4.4,"platform-ui-triaged","NEW","---","[QuickAccess] Make ""Quick access"" optional and hidden by default","enhancement","daniel.rolka"
363069,4.4,"platform-ui-triaged","NEW","---","[KeyBindings] [Compatibility] multi-stroke key bindings should provide status line indication","normal","pelder"
364566,4.4,"platform-ui-triaged","NEW","---","[Contributions] [performance] Huge regression in performance test ObjectContributionsPerformance#testObjectContributions:limited selection, limited contributors()","normal","daniel.rolka"
364838,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] NPE in PopupMenuExtender#cleanUpContributionCache while running SWTBot","normal","daniel.rolka"
364975,4.4,"platform-ui-triaged","NEW","---","[patch][Presentations] Icons from one view's toolbar flicker in the top left view's title area","normal","emoffatt"
365592,4.4,"platform-ui-triaged","NEW","---","[Workbench] UI Event subscriber should use @UIEventTopic instead of EventBroker.subscribe where possible","normal","pwebster"
365804,4.4,"platform-ui-triaged","NEW","---","[BiDi] [Bidi] HEW TVT : RTL affecting path names and negative numbers.","normal","pwebster"
366080,4.4,"platform-ui-triaged","NEW","---","expanding java editor that is not the currently selected editor causes screen painting issues","normal","emoffatt"
366543,4.4,"platform-ui-triaged","NEW","---","[Progress] Text in progress dialog is truncated even if progress dialog has plenty of space","minor","wojciech.sudol"
366554,4.4,"platform-ui-triaged","NEW","---","[Commands] [Compatibility] failures in CommandsTestSuite","normal","pelder"
366562,4.4,"platform-ui-triaged","NEW","---","[Commands] [Compatibility] command service getHelpContextId(*) not implemented","normal","pelder"
366564,4.4,"platform-ui-triaged","NEW","---","[Commands] [Compatibility] command state not properly represented in Eclipse 4","normal","pelder"
366595,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Failures in ServicesTestSuite","normal","pwebster"
366608,4.4,"platform-ui-triaged","NEW","---","[KeyBindings] [Compatibility] Failures in KeysTestSuite","normal","pelder"
366708,4.4,"platform-ui-triaged","NEW","---","[Workbench] Workbench.openWorkbenchWindow() calls createWorkbenchWindow 10 times","major","pwebster"
366991,4.4,"platform-ui-triaged","NEW","---","[Markers] NPE in MarkerGroup.addEntry() by opening the Problems view via ""Ctrl+3""","normal","wojciech.sudol"
368187,4.4,"platform-ui-triaged","NEW","---","Services pre-API cleanup","normal","ob1.eclipse"
368470,4.4,"platform-ui-triaged","NEW","---","[IDE] Editor Selection dialog displays Bidirectional strings in left-to-right orientation","normal","pwebster"
368558,4.4,"platform-ui-triaged","NEW","---","[CSS] Main tool bar should have its style bits defined by CSS","normal","daniel.rolka"
368588,4.4,"platform-ui-triaged","NEW","---","[Workbench] Workbench window toolbar configuration always goes to right justification","normal","pwebster"
369237,4.4,"platform-ui-triaged","NEW","---","[Model] Are we using org.eclipse.e4.emf.xpath?","normal","pwebster"
369796,4.4,"platform-ui-triaged","NEW","---","[CSS] Enable unibrow editor mode in CSS","normal","daniel.rolka"
369882,4.4,"platform-ui-triaged","NEW","---","[Contributions] visibleWhen and checkenabled=true not working correctly in menu","normal","daniel.rolka"
369978,4.4,"platform-ui-triaged","NEW","---","[ViewMgmt] Regression in traversal of editor tabs from 3.x to 4.x","normal","emoffatt"
370811,4.4,"platform-ui-triaged","NEW","---","[Contributions] View menu doesn't update when adding item to menu model","normal","daniel.rolka"
371586,4.4,"platform-ui-triaged","NEW","---","[Markers] Searching for markers: IllegalArgumentException: Comparison method violates its general contract!","minor","daniel.rolka"
371665,4.4,"platform-ui-triaged","NEW","---","[CSS] Need a low colour or high contrast theme in 4.2","normal","daniel.rolka"
371934,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Perspectives] [Compatibility] Extra/incorrect categories in the CPD","normal","daniel.rolka"
372247,4.4,"platform-ui-triaged","NEW","---","[KeyBindings] interactions: Mnemonics should not work across workbench parts","normal","pwebster"
372393,4.4,"platform-ui-triaged","NEW","---","[Compatibility] Remove MRenderedToolBar and its associated renderer","normal",
372448,4.4,"platform-ui-triaged","NEW","---","[CSS] Colour mismatch in the workbench toolbar","normal","daniel.rolka"
372508,4.4,"platform-ui-triaged","NEW","---","[Contributions] CoreExpressions for first level MMenus under MMenu bar are not evaluated","normal","daniel.rolka"
372523,4.4,"platform-ui-triaged","NEW","---","[Workbench] Rework Workbench startup so it doesn't use LegacyIDE.e4xmi","major","pwebster"
372799,4.4,"platform-ui-triaged","NEW","---","[Workbench] [GlobalActions] ViewPart cannot adapt ISaveablePart any longer but must implement it.","normal","pwebster"
373007,4.4,"platform-ui-triaged","NEW","---","[Contributions] Missing context menu on workbench window toolbar (Customize Perspective...)","normal","daniel.rolka"
373011,4.4,"platform-ui-triaged","NEW","---","[Contributions] Action#setText(String) does not update in 4.2","normal","daniel.rolka"
373015,4.4,"platform-ui-triaged","NEW","---","[CSS] Provide support for system theme properties in CSS","normal","daniel.rolka"
373016,4.4,"platform-ui-triaged","NEW","---","[CSS] Provide support for font size as a percentage in CSS","normal","daniel.rolka"
373294,4.4,"platform-ui-triaged","NEW","---","Improve startup time","major","pelder"
374051,4.4,"platform-ui-triaged","NEW","---","[JFace] SWTFocusBlockManager & FocusBlockHighlighter","enhancement","wojciech.sudol"
374132,4.4,"platform-ui-triaged","NEW","---","[Workbench] [Compatibility][api] IWorkbenchPage's showEditor(*) and hideEditor(*) methods are unimplemented","major","pwebster"
374307,4.4,"platform-ui-triaged","NEW","---","[Workbench] 3.x bridge - how we make corresponding 4.x elements","major","pwebster"
374894,4.4,"platform-ui-triaged","NEW","---","[ActionSets] [Contributions] WWinPluginActions need to clean up on part close","major","daniel.rolka"
375401,4.4,"platform-ui-triaged","NEW","---","[Intro] Minimizing Welcome/Intro hides toolbars","normal","emoffatt"
375583,4.4,"platform-ui-triaged","NEW","---","[CSS] Cannot set foreground colour on a CTabItem","normal","daniel.rolka"
375734,4.4,"platform-ui-triaged","NEW","---","[Trim] make contributed trims moveable","normal","emoffatt"
376046,4.4,"platform-ui-triaged","NEW","---","[Contributions] Customize Perspective doesn't show new toolbar button unless group enabled first","normal","daniel.rolka"
376302,4.4,"platform-ui-triaged","NEW","---","[CSS] editor ruler not/hardly visible","normal","daniel.rolka"
376491,4.4,"platform-ui-triaged","NEW","---","[KeyBindings] Compare editor shortcuts","normal","pelder"
377293,4.4,"platform-ui-triaged","NEW","---","[Commands] [Compatibility] ICommandService/IExecutionListener pattern needs re-visit","normal","pelder"
377448,4.4,"platform-ui-triaged","NEW","---","[DynamicGUI] Contributions Made Through IExtensionRegistry.addContribution May Or May Not Show Up","minor","emoffatt"
377906,4.4,"platform-ui-triaged","NEW","---","[Model] Model / SWT interactions are not well enough defined","normal","emoffatt"
377999,4.4,"platform-ui-triaged","NEW","---","[RenderingEngine] Support per-element renderers","normal","emoffatt"
378106,4.4,"platform-ui-triaged","NEW","---","[Contributions] [Compatibility] Changes to DirectContributionItems should update corresponding actions","normal","daniel.rolka"
378408,4.4,"platform-ui-triaged","NEW","---","[WorkbenchParts] Need to re-examine how we manage the various 'firePart...' events as well as how we respond to them","normal","emoffatt"
378591,4.4,"platform-ui-triaged","NEW","---","[Contributions] Popupmenu: hide menu item by evaluating outcome of @CanExecute-annotated method","enhancement","daniel.rolka"
378644,4.4,"platform-ui-triaged","NEW","---","[Workbench] All but 1 window and 1 perspective lost when starting 3.x workspace with 4.2","major","pwebster"
378798,4.4,"platform-ui-triaged","NEW","---","[WorkbenchLauncher] bidi2012 - Incorrect display of Workspace path with Hebrew in workspace list","normal","pwebster"
378811,4.4,"platform-ui-triaged","NEW","---","[Perspectives] Support separation of the Workspace and the saved UI Model (was: can't save and import perspectives)","major","emoffatt"
378815,4.4,"platform-ui-triaged","NEW","---","Need better story for handling model elements that should disappear on startup","normal",
378861,4.4,"platform-ui-triaged","NEW","---","[Contributions] Context Menu not available for Dialogs","normal","daniel.rolka"
378873,4.4,"platform-ui-triaged","NEW","---","""Configuration"" menu contribution at wrong position in Java editor breadcrumb","normal",
378939,4.4,"platform-ui-triaged","NEW","---","[Workbench] Request to close the lifecycle of the application model","enhancement","pwebster"
379094,4.4,"platform-ui-triaged","NEW","---","bidi2012 - Error when paste project path with Hebrew to Windows Explorer","normal",
379257,4.4,"platform-ui-triaged","NEW","---","[GlobalActions] Registering actions should not be required to use standard org.eclipse.ui commands","enhancement",
379396,4.4,"platform-ui-triaged","NEW","---","How to set the style of the application window","normal",
379557,4.4,"platform-ui-triaged","NEW","---","[Trim] [Min/Max] Maximize animations problematic on multi-monitor setups","minor","emoffatt"
379719,4.4,"platform-ui-triaged","NEW","---","[BiDi] bidi2012 - Wrong display of Hebrew in Properties caption, AIX","normal","pwebster"
